Target,Group1,Group2,change_type,changes
LPG20.3,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0500735728260489, 'new': 0.0501}, 'q_value': {'old': 0.40752897341302, 'new': 0.40744318181818184}}"
LPG20.3,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0070717511855826, 'new': 0.0071}, 'q_value': {'old': 0.0947347800332773, 'new': 0.09511320754716981}}"
LPG20.3,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0197404787923242, 'new': 0.0197}, 'q_value': {'old': 0.197404787923242, 'new': 0.19699999999999998}}"
LPG20.3,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.95523296544025, 'new': 0.9552}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.3,FMT,NGBB,edited,"{'P_Value': {'old': 0.99999999358241, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.3,FMT,Placebo,edited,"{'P_Value': {'old': 0.997810185041211, 'new': 0.9978}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.3,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.92513191042747, 'new': 0.9251}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.3,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.992316294629893, 'new': 0.9923}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.3,NGBB,Placebo,edited,"{'P_Value': {'old': 0.995832779991225, 'new': 0.9958}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.923787036364625, 'new': 0.9238}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.463199090847342, 'new': 0.4632}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.806908508740258, 'new': 0.8069}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.732631231111003, 'new': 0.7326}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.969045722576368, 'new': 0.969}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.999881899637034, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.998807663716249, 'new': 0.9988}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.981825724680619, 'new': 0.9818}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.993934469567064, 'new': 0.9939}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999922331673607, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,Chow control,FMT,edited,"{'P_Value': {'old': 0.999711763765162, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.989576697517656, 'new': 0.9896}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,Chow control,NGBB,edited,"{'P_Value': {'old': 0.747296802863855, 'new': 0.7473}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,Chow control,Placebo,edited,"{'P_Value': {'old': 0.618638717051611, 'new': 0.6186}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999432829567857, 'new': 0.9994}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,FMT,NGBB,edited,"{'P_Value': {'old': 0.903987984884398, 'new': 0.904}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,FMT,Placebo,edited,"{'P_Value': {'old': 0.82385635298284, 'new': 0.8239}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.940196259153288, 'new': 0.9402}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.863555252616645, 'new': 0.8636}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG22.6,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999532442725531, 'new': 0.9995}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.259948498173287, 'new': 0.2599}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.498959253924906, 'new': 0.499}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.594421865595052, 'new': 0.5944}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.236008654517925, 'new': 0.236}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.96206417550351, 'new': 0.9621}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.94007204207439, 'new': 0.9401}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.999677245867639, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.9999504984713, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.982799950063936, 'new': 0.9828}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.966686590858842, 'new': 0.9667}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.974623595317029, 'new': 0.9746}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.936839342745593, 'new': 0.9368}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.580524029054699, 'new': 0.5805}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.338917019064975, 'new': 0.3389}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999994083276256, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.95405067804411, 'new': 0.9541}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.823488468172118, 'new': 0.8235}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.946561785926889, 'new': 0.9466}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.77778746680829, 'new': 0.7778}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI16.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.994074008982703, 'new': 0.9941}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.55667310564162, 'new': 0.5567}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.067762127967085, 'new': 0.0678}, 'q_value': {'old': 0.501157404756566, 'new': 0.5014375000000001}}"
LPI18.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.006723391248441, 'new': 0.0067}, 'q_value': {'old': 0.0918001497383292, 'new': 0.09148076923076924}}"
LPI18.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0273445908167127, 'new': 0.0273}, 'q_value': {'old': 0.261837344617845, 'new': 0.26193243243243247}}"
LPI18.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.918534847943882, 'new': 0.9185}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.474656504724642, 'new': 0.4747}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.75308271626116, 'new': 0.7531}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.871759152211447, 'new': 0.8718}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.992260425291225, 'new': 0.9923}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.985698444908706, 'new': 0.9857}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.2,Chow control,FMT,edited,"{'P_Value': {'old': 2.86885696931805e-06, 'new': 0.0}, 'q_value': {'old': 0.0001697407040179, 'new': 0.0}}"
LPI18.2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 5.19727629821887e-08, 'new': 0.0}, 'q_value': {'old': 6.15011028622566e-06, 'new': 0.0}}"
LPI18.2,Chow control,NGBB,edited,"{'P_Value': {'old': 4.05180606954936e-06, 'new': 0.0}, 'q_value': {'old': 0.0002212909468753, 'new': 0.0}}"
LPI18.2,Chow control,Placebo,edited,"{'P_Value': {'old': 8.55934691013083e-07, 'new': 0.0}, 'q_value': {'old': 6.07713630619289e-05, 'new': 0.0}}"
LPI18.2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999750135100576, 'new': 0.9998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.2,FMT,NGBB,edited,"{'P_Value': {'old': 0.931284540688287, 'new': 0.9313}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.2,FMT,Placebo,edited,"{'P_Value': {'old': 0.994504584150628, 'new': 0.9945}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.792446548283769, 'new': 0.7924}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.962327614629206, 'new': 0.9623}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI18.2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.991411382272026, 'new': 0.9914}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.474386435321165, 'new': 0.4744}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0710725584846449, 'new': 0.0711}, 'q_value': {'old': 0.514913433919366, 'new': 0.5151122448979591}}"
LPI20.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.156703665089333, 'new': 0.1567}, 'q_value': {'old': 0.901819738897928, 'new': 0.9018145161290323}}"
LPI20.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.23179564717788, 'new': 0.2318}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.959399122207708, 'new': 0.9594}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.994600275335736, 'new': 0.9946}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.99951558707294, 'new': 0.9995}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.997713780978289, 'new': 0.9977}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.983900270644476, 'new': 0.9839}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI20.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999575607583519, 'new': 0.9996}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.998332245207316, 'new': 0.9983}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.874668080071158, 'new': 0.8747}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.999769020670777, 'new': 0.9998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.999970248145156, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.982872477659212, 'new': 0.9829}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.991277891352973, 'new': 0.9913}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.995105787606166, 'new': 0.9951}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.787908939369201, 'new': 0.7879}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.825398554246937, 'new': 0.8254}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999993859211566, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,Chow control,FMT,edited,"{'P_Value': {'old': 0.653875706747487, 'new': 0.6539}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.288865093287012, 'new': 0.2889}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,Chow control,NGBB,edited,"{'P_Value': {'old': 0.665015401448692, 'new': 0.665}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,Chow control,Placebo,edited,"{'P_Value': {'old': 0.5411568066763, 'new': 0.5412}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.996400504931781, 'new': 0.9964}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,FMT,NGBB,edited,"{'P_Value': {'old': 0.999772848025248, 'new': 0.9998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,FMT,Placebo,edited,"{'P_Value': {'old': 0.99999999998091, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.9725619318399, 'new': 0.9726}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.993850943986404, 'new': 0.9939}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPI22.6,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999650681322872, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.655040713191188, 'new': 0.655}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.997987374518331, 'new': 0.998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.816910211174531, 'new': 0.8169}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.448000953778319, 'new': 0.448}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.798486442439185, 'new': 0.7985}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.993840261925707, 'new': 0.9938}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.999928744242092, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.931213552715042, 'new': 0.9312}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.616908493902523, 'new': 0.6169}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPS22.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.971970244379979, 'new': 0.972}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,Chow control,FMT,edited,"{'P_Value': {'old': 0.963626005488026, 'new': 0.9636}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.486036028340745, 'new': 0.486}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.972633197775155, 'new': 0.9726}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.504955956564957, 'new': 0.505}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.941018459646364, 'new': 0.941}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,FMT,NGBB,edited,"{'P_Value': {'old': 0.999947517282532, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,FMT,Placebo,edited,"{'P_Value': {'old': 0.94342846664111, 'new': 0.9434}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.851239238501312, 'new': 0.8512}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.999999999949999, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
NO2_aLA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.859068716499293, 'new': 0.8591}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,Chow control,FMT,edited,"{'P_Value': {'old': 0.978333736240531, 'new': 0.9783}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.323579101914218, 'new': 0.3236}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.977362132741164, 'new': 0.9774}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.69392790321552, 'new': 0.6939}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.806505548100246, 'new': 0.8065}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,FMT,NGBB,edited,"{'P_Value': {'old': 0.813298577311694, 'new': 0.8133}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,FMT,Placebo,edited,"{'P_Value': {'old': 0.978642522479849, 'new': 0.9786}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.106066723938074, 'new': 0.1061}, 'q_value': {'old': 0.690893339413141, 'new': 0.6911100917431193}}"
PGE2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.975944809272541, 'new': 0.9759}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
PGE2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.343187735443163, 'new': 0.3432}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.88051527506873, 'new': 0.8805}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.984068421096397, 'new': 0.9841}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.715842765813526, 'new': 0.7158}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.875737348422678, 'new': 0.8757}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.987864716547588, 'new': 0.9879}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.99978679956799, 'new': 0.9998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.99997602261041, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.940530911883693, 'new': 0.9405}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.991783329004371, 'new': 0.9918}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphinganine1P18.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.997888745129454, 'new': 0.9979}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,Chow control,FMT,edited,"{'P_Value': {'old': 0.979016961325143, 'new': 0.979}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.382323139058318, 'new': 0.3823}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.987622417633808, 'new': 0.9876}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.907443785943398, 'new': 0.9074}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.850680475777778, 'new': 0.8507}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,FMT,NGBB,edited,"{'P_Value': {'old': 0.852521062333144, 'new': 0.8525}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,FMT,Placebo,edited,"{'P_Value': {'old': 0.999655694762798, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.159863304852705, 'new': 0.1599}, 'q_value': {'old': 0.908023571563363, 'new': 0.908232}}"
Sphingosine1P18.2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.887623888459299, 'new': 0.8876}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
Sphingosine1P18.2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.655475076165107, 'new': 0.6555}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.720556552896289, 'new': 0.7206}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.53807785626543, 'new': 0.5381}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.962337361529478, 'new': 0.9623}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.930587733966628, 'new': 0.9306}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.99998841773658, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.963051515594997, 'new': 0.9631}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.303744410094106, 'new': 0.3037}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.908265147090162, 'new': 0.9083}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.144700054674355, 'new': 0.1447}, 'q_value': {'old': 0.861972994636841, 'new': 0.8620583333333334}}"
TCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.59073585624827, 'new': 0.5907}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCDCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.122600929133102, 'new': 0.1226}, 'q_value': {'old': 0.770324421986749, 'new': 0.7703185840707965}}"
TCDCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0578124801129345, 'new': 0.0578}, 'q_value': {'old': 0.451064405276742, 'new': 0.45096703296703294}}"
TCDCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0499288670975558, 'new': 0.0499}, 'q_value': {'old': 0.40752897341302, 'new': 0.40744318181818184}}"
TCDCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0077898402464597, 'new': 0.0078}, 'q_value': {'old': 0.0987640459819009, 'new': 0.09889285714285713}}"
TCDCA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999999097976077, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
