Target,Comparison,P_Value,q_value
1_OG_2_OG,FMT_NGBB-Placebo,0.4417022877906004,0.7846860126939034
1_OG_2_OG,NGBB-Placebo,0.35793336989339997,0.7310095462148736
5S_14R_lipoxinB4,Chow control-FMT,1.0,1.0
5S_14R_lipoxinB4,Chow control-FMT_NGBB,0.9854,1.0
5S_14R_lipoxinB4,Chow control-NGBB,0.8495,1.0
5S_14R_lipoxinB4,Chow control-Placebo,0.8205,1.0
5S_14R_lipoxinB4,FMT-FMT_NGBB,0.9918,1.0
5S_14R_lipoxinB4,FMT-NGBB,0.9025,1.0
5S_14R_lipoxinB4,FMT-Placebo,0.882,1.0
5S_14R_lipoxinB4,FMT_NGBB-NGBB,0.9853,1.0
5S_14R_lipoxinB4,FMT_NGBB-Placebo,0.9776,1.0
5S_14R_lipoxinB4,NGBB-Placebo,1.0,1.0
5_6_DiHETrE,Chow control-FMT,1.0,1.0
5_6_DiHETrE,Chow control-FMT_NGBB,0.9346,1.0
5_6_DiHETrE,Chow control-NGBB,0.3128,1.0
5_6_DiHETrE,Chow control-Placebo,0.412,1.0
5_6_DiHETrE,FMT-FMT_NGBB,0.9318,1.0
5_6_DiHETrE,FMT-NGBB,0.3791,1.0
5_6_DiHETrE,FMT-Placebo,0.4737,1.0
5_6_DiHETrE,FMT_NGBB-NGBB,0.7533,1.0
5_6_DiHETrE,FMT_NGBB-Placebo,0.8495,1.0
5_6_DiHETrE,NGBB-Placebo,0.9997,1.0
5_HETrE,Chow control-FMT,0.42515082956259426,0.7740265621658066
5_HETrE,Chow control-FMT_NGBB,0.23008418191625113,0.642577444991332
5_HETrE,Chow control-NGBB,0.5114059218501164,0.8477852180402998
5_HETrE,Chow control-Placebo,0.26429152373398135,0.6451210421853089
5_HETrE,FMT-FMT_NGBB,0.9018020163530999,1.0
5_HETrE,FMT-NGBB,0.7914152840623428,0.9772242988307859
5_HETrE,FMT-Placebo,0.9298014077425841,1.0
5_HETrE,FMT_NGBB-NGBB,0.4790843272053482,0.8093522693932313
5_HETrE,FMT_NGBB-Placebo,0.8777166830732149,1.0
5_HETrE,NGBB-Placebo,0.6935883744907081,0.938918760227596
8_12_iso_iPF2a_VI,Chow control-FMT,0.6238,1.0
8_12_iso_iPF2a_VI,Chow control-FMT_NGBB,0.1724,0.9638110236220472
8_12_iso_iPF2a_VI,Chow control-NGBB,0.3693,1.0
8_12_iso_iPF2a_VI,Chow control-Placebo,0.5623,1.0
8_12_iso_iPF2a_VI,FMT-FMT_NGBB,0.9802,1.0
8_12_iso_iPF2a_VI,FMT-NGBB,0.9996,1.0
8_12_iso_iPF2a_VI,FMT-Placebo,1.0,1.0
8_12_iso_iPF2a_VI,FMT_NGBB-NGBB,0.9943,1.0
8_12_iso_iPF2a_VI,FMT_NGBB-Placebo,0.9483,1.0
8_12_iso_iPF2a_VI,NGBB-Placebo,0.9976,1.0
8_9_DiHETrE,Chow control-FMT,0.729,1.0
8_9_DiHETrE,Chow control-FMT_NGBB,0.9986,1.0
8_9_DiHETrE,Chow control-NGBB,0.8262,1.0
8_9_DiHETrE,Chow control-Placebo,0.951,1.0
8_9_DiHETrE,FMT-FMT_NGBB,0.5643,1.0
8_9_DiHETrE,FMT-NGBB,0.2078,1.0
8_9_DiHETrE,FMT-Placebo,0.3456,1.0
8_9_DiHETrE,FMT_NGBB-NGBB,0.9288,1.0
8_9_DiHETrE,FMT_NGBB-Placebo,0.9909,1.0
8_9_DiHETrE,NGBB-Placebo,0.997,1.0
8iso_PGA1,Chow control-FMT,0.24629210658622425,0.6451210421853089
8iso_PGA1,Chow control-FMT_NGBB,0.5181302014501532,0.8498431875637434
8iso_PGA1,Chow control-NGBB,1.0,1.0
8iso_PGA1,Chow control-Placebo,0.04178899680298453,0.2735294117647059
8iso_PGA1,FMT-FMT_NGBB,0.7108438517107247,0.9513378648758376
8iso_PGA1,FMT-NGBB,0.37493715434891906,0.7310095462148736
8iso_PGA1,FMT-Placebo,0.8601055806938159,0.9986244569853293
8iso_PGA1,FMT_NGBB-NGBB,0.4417022877906004,0.7846860126939034
8iso_PGA1,FMT_NGBB-Placebo,0.1661199704495876,0.5537308239608176
8iso_PGA1,NGBB-Placebo,0.0215461209513858,0.202402954391806
8iso_PGE2,Chow control-FMT,0.1508924082453494,0.5197405172895369
8iso_PGE2,Chow control-FMT_NGBB,0.024677136998399837,0.21856892770011285
8iso_PGE2,Chow control-NGBB,0.10066768749863966,0.43343032117469854
8iso_PGE2,Chow control-Placebo,0.0215461209513858,0.202402954391806
8iso_PGE2,FMT-FMT_NGBB,0.2614114471699611,0.6451210421853089
8iso_PGE2,FMT-NGBB,0.7914152840623428,0.9772242988307859
8iso_PGE2,FMT-Placebo,0.9999999999999999,1.0
8iso_PGE2,FMT_NGBB-NGBB,0.09054915588749132,0.41279762242826923
8iso_PGE2,FMT_NGBB-Placebo,0.20706115487008625,0.6175685519853519
8iso_PGE2,NGBB-Placebo,0.4701007598741287,0.8093522693932313
9_10_13_TriHOME,Chow control-FMT,0.8207,1.0
