sample_id,rt_start,rt_end,area,data_points,run_start_time,name,class,parent_mz,product_mz
50,49.4,50.4,168.0,14,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
51,50.4,51.4,56.0,6,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
52,51.4,52.4,140.0,14,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
53,52.4,53.4,168.0,18,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
54,53.4,54.4,56.0,6,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
55,54.4,55.4,56.0,6,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
56,55.4,56.4,84.0,10,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
57,56.4,57.4,196.0,19,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
58,57.4,58.4,112.0,13,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
59,58.4,59.4,168.0,13,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
60,59.4,60.4,140.0,13,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
61,60.4,61.4,28.0,4,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
62,61.4,62.4,0.0,0,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
63,62.4,63.4,84.0,8,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
64,63.4,64.4,0.0,0,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
65,64.4,65.4,25.0,3,2026-05-21 03:43:33,TG56:4-FA20:3,TG,928.83282,605.5
1,0.4,1.4,494.0,42,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
2,1.4,2.4,2084.0,109,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
3,2.4,3.4,3127.0,127,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
4,3.4,4.4,3869.0,140,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
5,4.4,5.4,1586.0,104,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
6,5.4,6.4,4394.0,144,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
7,6.4,7.4,4117.0,151,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
8,7.4,8.4,1309.0,97,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
9,8.4,9.4,2957.0,125,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
10,9.4,10.4,2501.0,129,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
11,10.4,11.4,2128.0,111,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
12,11.4,12.4,1527.0,103,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
13,12.4,13.4,2812.0,111,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
14,13.4,14.4,2835.0,118,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
15,14.4,15.4,1514.0,93,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
16,15.4,16.4,951.0,78,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
17,16.4,17.4,2120.0,95,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
18,17.4,18.4,1140.0,71,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
19,18.4,19.4,1309.0,92,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
20,19.4,20.4,3748.0,128,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
21,20.4,21.4,1751.0,98,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
22,21.4,22.4,1591.0,101,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
23,22.4,23.4,2153.0,111,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
24,23.4,24.4,5667.0,140,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
25,24.4,25.4,5778.0,142,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
26,25.4,26.4,1778.0,103,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
27,26.4,27.4,3438.0,134,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
28,27.4,28.4,1861.0,108,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
29,28.4,29.4,2670.0,126,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
30,29.4,30.4,3901.0,140,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
31,30.4,31.4,1447.0,90,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
32,31.4,32.4,1414.0,94,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
33,32.4,33.4,2771.0,140,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
34,33.4,34.4,2974.0,130,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
35,34.4,35.4,2077.0,124,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
36,35.4,36.4,2362.0,115,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
37,36.4,37.4,2387.0,117,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
38,37.4,38.4,3443.0,135,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
39,38.4,39.4,1059.0,72,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
40,39.4,40.4,2279.0,117,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
41,40.4,41.4,1779.0,103,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
42,41.4,42.4,1196.0,83,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
43,42.4,43.4,1860.0,109,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
44,43.4,44.4,1895.0,113,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
45,44.4,45.4,2140.0,105,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
46,45.4,46.4,2177.0,100,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
47,46.4,47.4,1335.0,82,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
48,47.4,48.4,2501.0,111,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
49,48.4,49.4,915.0,64,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
50,49.4,50.4,3793.0,136,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
51,50.4,51.4,1194.0,73,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
52,51.4,52.4,1089.0,81,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
53,52.4,53.4,2119.0,100,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
54,53.4,54.4,2644.0,110,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
55,54.4,55.4,1501.0,88,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
56,55.4,56.4,1307.0,88,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
57,56.4,57.4,4077.0,129,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
58,57.4,58.4,1362.0,85,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
59,58.4,59.4,2737.0,107,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
60,59.4,60.4,2443.0,114,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
61,60.4,61.4,1612.0,96,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
62,61.4,62.4,1608.0,109,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
63,62.4,63.4,2853.0,113,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
64,63.4,64.4,156.0,18,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
65,64.4,65.4,0.0,0,2026-05-21 03:43:33,TG56:4-FA20:4,TG,928.83282,607.567
1,0.4,1.4,106.0,13,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
2,1.4,2.4,3194.0,136,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
3,2.4,3.4,4738.0,144,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
4,3.4,4.4,5254.0,153,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
5,4.4,5.4,2227.0,119,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
6,5.4,6.4,5034.0,158,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
7,6.4,7.4,4653.0,151,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
8,7.4,8.4,2196.0,137,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
9,8.4,9.4,5342.0,163,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
10,9.4,10.4,4076.0,147,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
11,10.4,11.4,4313.0,157,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
12,11.4,12.4,2553.0,124,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
13,12.4,13.4,4022.0,142,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
14,13.4,14.4,3255.0,131,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
15,14.4,15.4,2169.0,119,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
16,15.4,16.4,1837.0,107,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
17,16.4,17.4,2934.0,127,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
18,17.4,18.4,1424.0,101,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
19,18.4,19.4,2764.0,119,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
20,19.4,20.4,4798.0,138,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
21,20.4,21.4,2875.0,116,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
22,21.4,22.4,1923.0,121,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
23,22.4,23.4,3556.0,136,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
24,23.4,24.4,9133.0,158,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
25,24.4,25.4,6976.0,148,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
26,25.4,26.4,5428.0,152,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
27,26.4,27.4,5354.0,156,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
28,27.4,28.4,2477.0,121,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
29,28.4,29.4,3090.0,149,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
30,29.4,30.4,5311.0,167,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
31,30.4,31.4,2252.0,116,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
32,31.4,32.4,2281.0,121,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
33,32.4,33.4,4269.0,152,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
34,33.4,34.4,3749.0,155,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
35,34.4,35.4,4111.0,149,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
36,35.4,36.4,2592.0,133,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
37,36.4,37.4,2370.0,121,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
38,37.4,38.4,5569.0,156,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
39,38.4,39.4,2807.0,125,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
40,39.4,40.4,4152.0,145,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
41,40.4,41.4,2920.0,131,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
42,41.4,42.4,2404.0,120,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
43,42.4,43.4,3500.0,138,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
44,43.4,44.4,3451.0,137,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
45,44.4,45.4,3328.0,122,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
46,45.4,46.4,2445.0,116,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
47,46.4,47.4,2313.0,127,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
48,47.4,48.4,3965.0,135,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
49,48.4,49.4,1145.0,81,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
50,49.4,50.4,4599.0,141,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
51,50.4,51.4,1197.0,85,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
52,51.4,52.4,2032.0,122,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
53,52.4,53.4,3288.0,137,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
54,53.4,54.4,2920.0,121,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
55,54.4,55.4,2287.0,120,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
56,55.4,56.4,2180.0,113,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
57,56.4,57.4,5383.0,153,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
58,57.4,58.4,2768.0,123,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
59,58.4,59.4,3981.0,144,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
60,59.4,60.4,3840.0,143,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
61,60.4,61.4,2982.0,133,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
62,61.4,62.4,2478.0,128,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
63,62.4,63.4,3593.0,136,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
64,63.4,64.4,25.0,3,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
65,64.4,65.4,0.0,0,2026-05-21 03:43:33,TG56:4-FA18:0,TG,928.83282,627.534
1,0.4,1.4,545.0,54,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
2,1.4,2.4,9699.0,175,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
3,2.4,3.4,12379.0,173,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
4,3.4,4.4,14557.0,177,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
5,4.4,5.4,6255.0,167,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
6,5.4,6.4,16836.0,171,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
7,6.4,7.4,9289.0,175,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
8,7.4,8.4,6825.0,166,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
9,8.4,9.4,16248.0,178,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
10,9.4,10.4,11657.0,166,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
11,10.4,11.4,14565.0,182,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
12,11.4,12.4,6086.0,163,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
13,12.4,13.4,9752.0,148,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
14,13.4,14.4,8132.0,147,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
15,14.4,15.4,9015.0,153,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
16,15.4,16.4,5062.0,143,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
17,16.4,17.4,7202.0,148,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
18,17.4,18.4,3814.0,133,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
19,18.4,19.4,9681.0,153,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
20,19.4,20.4,11435.0,151,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
21,20.4,21.4,7218.0,148,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
22,21.4,22.4,6433.0,149,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
23,22.4,23.4,9513.0,157,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
24,23.4,24.4,19263.0,164,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
25,24.4,25.4,15051.0,166,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
26,25.4,26.4,13478.0,158,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
27,26.4,27.4,13073.0,169,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
28,27.4,28.4,5093.0,151,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
29,28.4,29.4,9548.0,173,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
30,29.4,30.4,14809.0,170,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
31,30.4,31.4,6201.0,160,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
32,31.4,32.4,7313.0,170,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
33,32.4,33.4,11111.0,167,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
34,33.4,34.4,10498.0,164,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
35,34.4,35.4,11676.0,178,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
36,35.4,36.4,8863.0,160,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
37,36.4,37.4,5645.0,159,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
38,37.4,38.4,10840.0,168,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
39,38.4,39.4,6818.0,159,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
40,39.4,40.4,10647.0,171,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
41,40.4,41.4,7747.0,149,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
42,41.4,42.4,6149.0,145,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
43,42.4,43.4,9717.0,157,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
44,43.4,44.4,11750.0,144,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
45,44.4,45.4,6164.0,157,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
46,45.4,46.4,6033.0,147,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
47,46.4,47.4,6759.0,146,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
48,47.4,48.4,12276.0,154,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
49,48.4,49.4,3741.0,143,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
50,49.4,50.4,9585.0,162,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
51,50.4,51.4,5367.0,149,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
52,51.4,52.4,6047.0,142,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
53,52.4,53.4,9945.0,154,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
54,53.4,54.4,7886.0,152,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
55,54.4,55.4,8790.0,151,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
56,55.4,56.4,7265.0,155,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
57,56.4,57.4,14113.0,162,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
58,57.4,58.4,10531.0,158,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
59,58.4,59.4,12318.0,171,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
60,59.4,60.4,10706.0,163,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
61,60.4,61.4,9425.0,166,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
62,61.4,62.4,7371.0,171,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
63,62.4,63.4,9675.0,174,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
64,63.4,64.4,541.0,48,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
65,64.4,65.4,50.0,6,2026-05-21 03:43:33,TG56:4-FA18:1,TG,928.83282,629.55
1,0.4,1.4,358.0,34,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
2,1.4,2.4,4381.0,158,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
3,2.4,3.4,5968.0,154,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
4,3.4,4.4,5202.0,156,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
5,4.4,5.4,2743.0,136,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
6,5.4,6.4,6043.0,152,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
7,6.4,7.4,4542.0,165,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
8,7.4,8.4,3055.0,136,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
9,8.4,9.4,7229.0,172,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
10,9.4,10.4,5374.0,158,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
11,10.4,11.4,5439.0,157,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
12,11.4,12.4,3065.0,134,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
13,12.4,13.4,4409.0,147,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
14,13.4,14.4,3828.0,140,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
15,14.4,15.4,5059.0,147,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
16,15.4,16.4,7393.0,148,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
17,16.4,17.4,4185.0,135,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
18,17.4,18.4,2127.0,117,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
19,18.4,19.4,9559.0,156,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
20,19.4,20.4,3689.0,126,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
21,20.4,21.4,3443.0,133,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
22,21.4,22.4,3141.0,123,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
23,22.4,23.4,4286.0,142,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
24,23.4,24.4,5223.0,146,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
25,24.4,25.4,4849.0,154,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
26,25.4,26.4,3821.0,150,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
27,26.4,27.4,5162.0,155,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
28,27.4,28.4,2305.0,112,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
29,28.4,29.4,2786.0,131,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
30,29.4,30.4,5738.0,154,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
31,30.4,31.4,2945.0,128,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
32,31.4,32.4,3962.0,141,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
33,32.4,33.4,4905.0,152,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
34,33.4,34.4,4159.0,147,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
35,34.4,35.4,4480.0,155,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
36,35.4,36.4,9260.0,166,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
37,36.4,37.4,2199.0,120,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
38,37.4,38.4,3336.0,150,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
39,38.4,39.4,3961.0,148,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
40,39.4,40.4,2363.0,122,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
41,40.4,41.4,4511.0,133,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
42,41.4,42.4,3254.0,127,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
43,42.4,43.4,4797.0,134,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
44,43.4,44.4,5835.0,149,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
45,44.4,45.4,2902.0,127,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
46,45.4,46.4,2089.0,116,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
47,46.4,47.4,3732.0,127,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
48,47.4,48.4,5184.0,150,2026-05-21 03:43:33,TG56:4-FA18:2,TG,928.83282,631.566
