"Target","Comparison","P_Value","q_value"
"A_LPE18.2","FMT_NGBB-FMT",0.995274553093903,0.99999999998091
"A_LPE18.2","NGBB-FMT",0.957535981396373,0.99999999998091
"A_LPE18.2","Placebo-FMT",0.855592382725425,0.99999999998091
"A_LPE18.2","NGBB-FMT_NGBB",0.730310418517706,0.99999999998091
"A_LPE18.2","Placebo-FMT_NGBB",0.51062626621498,0.99999999998091
"A_LPE18.2","Placebo-NGBB",0.996784811591507,0.99999999998091
"A_LPA16.0","FMT-Chow control",0.994684547659247,0.99999999998091
"A_LPA16.0","FMT_NGBB-Chow control",0.931415866294542,0.99999999998091
"A_LPA16.0","NGBB-Chow control",0.467898078828624,0.99999999998091
"A_LPA16.0","Placebo-Chow control",0.912632608699008,0.99999999998091
"A_LPA16.0","FMT_NGBB-FMT",0.998302369792396,0.99999999998091
"A_LPA16.0","NGBB-FMT",0.821295283284517,0.99999999998091
"A_LPA16.0","Placebo-FMT",0.996421369956098,0.99999999998091
"A_LPA16.0","NGBB-FMT_NGBB",0.894356851619419,0.99999999998091
"A_LPA16.0","Placebo-FMT_NGBB",0.999991490058064,0.99999999998091
"A_LPA16.0","Placebo-NGBB",0.926882462357674,0.99999999998091
"A_LPE20.5","FMT-Chow control",0.0784220289705381,0.562420611808909
"A_LPE20.5","FMT_NGBB-Chow control",0.00112755294553535,0.0242594724645484
"A_LPE20.5","NGBB-Chow control",0.134192501143805,0.828492833148706
"A_LPE20.5","Placebo-Chow control",0.19196095693774,0.99999999998091
"A_LPE20.5","FMT_NGBB-FMT",0.861312727840208,0.99999999998091
"A_LPE20.5","NGBB-FMT",0.983693635407475,0.99999999998091
"A_LPE20.5","Placebo-FMT",0.957530676252906,0.99999999998091
"A_LPE20.5","NGBB-FMT_NGBB",0.422708256662431,0.99999999998091
"A_LPE20.5","Placebo-FMT_NGBB",0.320871196244981,0.99999999998091
"A_LPE20.5","Placebo-NGBB",0.999749756788576,0.99999999998091
"A_LPA18.0","FMT-Chow control",0.927316802119471,0.99999999998091
"A_LPA18.0","FMT_NGBB-Chow control",0.999693940024629,0.99999999998091
"A_LPA18.0","NGBB-Chow control",0.973790827190838,0.99999999998091
"A_LPA18.0","Placebo-Chow control",0.999903361202849,0.99999999998091
"A_LPA18.0","FMT_NGBB-FMT",0.965295156168732,0.99999999998091
"A_LPA18.0","NGBB-FMT",0.668557969802164,0.99999999998091
"A_LPA18.0","Placebo-FMT",0.882875259516611,0.99999999998091
"A_LPA18.0","NGBB-FMT_NGBB",0.927029409338136,0.99999999998091
"A_LPA18.0","Placebo-FMT_NGBB",0.99714740826542,0.99999999998091
"A_LPA18.0","Placebo-NGBB",0.990383631398478,0.99999999998091
"A_LPI16.0","FMT-Chow control",0.259948498173287,0.99999999998091
"A_LPI16.0","FMT_NGBB-Chow control",0.498959253924906,0.99999999998091
"A_LPI16.0","NGBB-Chow control",0.594421865595052,0.99999999998091
"A_LPI16.0","Placebo-Chow control",0.236008654517925,0.99999999998091
"A_LPI16.0","FMT_NGBB-FMT",0.96206417550351,0.99999999998091
"A_LPI16.0","NGBB-FMT",0.94007204207439,0.99999999998091
"A_LPI16.0","Placebo-FMT",0.999677245867639,0.99999999998091
"A_LPI16.0","NGBB-FMT_NGBB",0.9999504984713,0.99999999998091
"A_LPI16.0","Placebo-FMT_NGBB",0.982799950063936,0.99999999998091
"A_LPI16.0","Placebo-NGBB",0.966686590858842,0.99999999998091
"A_LPA20.3","FMT-Chow control",0.790610971410852,0.99999999998091
"A_LPA20.3","FMT_NGBB-Chow control",0.157500912145554,0.901819738897928
"A_LPA20.3","NGBB-Chow control",0.45008194998237,0.99999999998091
"A_LPA20.3","Placebo-Chow control",0.137439405298563,0.83403399796564
"A_LPA20.3","FMT_NGBB-FMT",0.900454192812252,0.99999999998091
"A_LPA20.3","NGBB-FMT",0.996228689512855,0.99999999998091
"A_LPA20.3","Placebo-FMT",0.865229153078041,0.99999999998091
"A_LPA20.3","NGBB-FMT_NGBB",0.975698440852457,0.99999999998091
"A_LPA20.3","Placebo-FMT_NGBB",0.999953283241142,0.99999999998091
"A_LPA20.3","Placebo-NGBB",0.95650504288633,0.99999999998091
"A_LPI18.2","FMT-Chow control",2.86885696931805e-06,0.000169740704017984
"A_LPI18.2","FMT_NGBB-Chow control",5.19727629821887e-08,6.15011028622566e-06
"A_LPI18.2","NGBB-Chow control",4.05180606954936e-06,0.000221290946875388
"A_LPI18.2","Placebo-Chow control",8.55934691013083e-07,6.07713630619289e-05
"A_LPI18.2","FMT_NGBB-FMT",0.999750135100576,0.99999999998091
"A_LPI18.2","NGBB-FMT",0.931284540688287,0.99999999998091
"A_LPI18.2","Placebo-FMT",0.994504584150628,0.99999999998091
"A_LPI18.2","NGBB-FMT_NGBB",0.792446548283769,0.99999999998091
"A_LPI18.2","Placebo-FMT_NGBB",0.962327614629206,0.99999999998091
"A_LPI18.2","Placebo-NGBB",0.991411382272026,0.99999999998091
"A_LPA20.5","FMT-Chow control",0.105113703213112,0.690893339413141
"A_LPA20.5","FMT_NGBB-Chow control",0.151355282378054,0.888117772631556
"A_LPA20.5","NGBB-Chow control",0.104476785315907,0.690893339413141
"A_LPA20.5","Placebo-Chow control",0.0458542609343598,0.387577681707089
"A_LPA20.5","FMT_NGBB-FMT",0.986720160273414,0.99999999998091
"A_LPA20.5","NGBB-FMT",0.998306487472123,0.99999999998091
"A_LPA20.5","Placebo-FMT",0.999999956977557,0.99999999998091
"A_LPA20.5","NGBB-FMT_NGBB",0.999335779297299,0.99999999998091
"A_LPA20.5","Placebo-FMT_NGBB",0.974942165596328,0.99999999998091
"A_LPA20.5","Placebo-NGBB",0.996401793862497,0.99999999998091
"A_LPE18.1","FMT-Chow control",0.998034945822287,0.99999999998091
"A_LPE18.1","FMT_NGBB-Chow control",0.991406965453784,0.99999999998091
"A_LPE18.1","NGBB-Chow control",0.995916023394494,0.99999999998091
"A_LPE18.1","Placebo-Chow control",0.948850231403155,0.99999999998091
"A_LPE18.1","FMT_NGBB-FMT",0.954635351411991,0.99999999998091
"A_LPE18.1","NGBB-FMT",0.999999964201828,0.99999999998091
"A_LPE18.1","Placebo-FMT",0.997134307942029,0.99999999998091
"A_LPE18.1","NGBB-FMT_NGBB",0.921672323376047,0.99999999998091
"A_LPE18.1","Placebo-FMT_NGBB",0.756010341844031,0.99999999998091
"A_LPE18.1","Placebo-NGBB",0.996308849479935,0.99999999998091
"A_LPE22.4","FMT-Chow control",0.112826307276925,0.721681785284838
"A_LPE22.4","FMT_NGBB-Chow control",0.0903846324711575,0.623039699558464
"A_LPE22.4","NGBB-Chow control",0.05596365475043,0.441491054142281
"A_LPE22.4","Placebo-Chow control",0.0132353521965619,0.149160318405698
"A_LPE22.4","FMT_NGBB-FMT",0.999034170297636,0.99999999998091
"A_LPE22.4","NGBB-FMT",0.999999968079535,0.99999999998091
"A_LPE22.4","Placebo-FMT",0.989278858496105,0.99999999998091
"A_LPE22.4","NGBB-FMT_NGBB",0.998820081335782,0.99999999998091
"A_LPE22.4","Placebo-FMT_NGBB",0.916551035717588,0.99999999998091
"A_LPE22.4","Placebo-NGBB",0.98011979128306,0.99999999998091
"A_LPI18.1","FMT-Chow control",0.55667310564162,0.99999999998091
"A_LPI18.1","FMT_NGBB-Chow control",0.067762127967085,0.501157404756566
"A_LPI18.1","NGBB-Chow control",0.00672339124844101,0.0918001497383292
"A_LPI18.1","Placebo-Chow control",0.0273445908167127,0.261837344617845
"A_LPI18.1","FMT_NGBB-FMT",0.918534847943882,0.99999999998091
"A_LPI18.1","NGBB-FMT",0.474656504724642,0.99999999998091
"A_LPI18.1","Placebo-FMT",0.75308271626116,0.99999999998091
"A_LPI18.1","NGBB-FMT_NGBB",0.871759152211447,0.99999999998091
"A_LPI18.1","Placebo-FMT_NGBB",0.992260425291225,0.99999999998091
"A_LPI18.1","Placebo-NGBB",0.985698444908706,0.99999999998091
"A_LPI22.6","FMT-Chow control",0.653875706747487,0.99999999998091
"A_LPI22.6","FMT_NGBB-Chow control",0.288865093287012,0.99999999998091
"A_LPI22.6","NGBB-Chow control",0.665015401448692,0.99999999998091
"A_LPI22.6","Placebo-Chow control",0.5411568066763,0.99999999998091
"A_LPI22.6","FMT_NGBB-FMT",0.996400504931781,0.99999999998091
"A_LPI22.6","NGBB-FMT",0.999772848025248,0.99999999998091
"A_LPI22.6","Placebo-FMT",0.99999999998091,0.99999999998091
"A_LPI22.6","NGBB-FMT_NGBB",0.9725619318399,0.99999999998091
"A_LPI22.6","Placebo-FMT_NGBB",0.993850943986404,0.99999999998091
"A_LPI22.6","Placebo-NGBB",0.999650681322872,0.99999999998091
"A_LPA18.1","FMT-Chow control",0.0601641463420136,0.459317676374513
"A_LPA18.1","FMT_NGBB-Chow control",0.116254282851929,0.736969114507764
"A_LPA18.1","NGBB-Chow control",0.0799659552589512,0.567758282338554
"A_LPA18.1","Placebo-Chow control",0.0276588744314625,0.261837344617845
"A_LPA18.1","FMT_NGBB-FMT",0.967451197788598,0.99999999998091
"A_LPA18.1","NGBB-FMT",0.992352016039688,0.99999999998091
"A_LPA18.1","Placebo-FMT",0.999998679288737,0.99999999998091
"A_LPA18.1","NGBB-FMT_NGBB",0.999384978329253,0.99999999998091
"A_LPA18.1","Placebo-FMT_NGBB",0.961041157316334,0.99999999998091
"A_LPA18.1","Placebo-NGBB",0.992148613070576,0.99999999998091
"A_LPA22.4","FMT-Chow control",0.135545358564119,0.82963107397004
"A_LPA22.4","FMT_NGBB-Chow control",0.323962141690511,0.99999999998091
"A_LPA22.4","NGBB-Chow control",0.209894058134813,0.99999999998091
"A_LPA22.4","Placebo-Chow control",0.200424323568328,0.99999999998091
"A_LPA22.4","FMT_NGBB-FMT",0.943093772840846,0.99999999998091
"A_LPA22.4","NGBB-FMT",0.98882163509286,0.99999999998091
"A_LPA22.4","Placebo-FMT",0.990633555342576,0.99999999998091
"A_LPA22.4","NGBB-FMT_NGBB",0.998183094003071,0.99999999998091
"A_LPA22.4","Placebo-FMT_NGBB",0.997503746273052,0.99999999998091
"A_LPA22.4","Placebo-NGBB",0.999999909719749,0.99999999998091
"A_LPG18.1","FMT-Chow control",0.398489246456089,0.99999999998091
"A_LPG18.1","FMT_NGBB-Chow control",0.164279816457452,0.925703727657073
"A_LPG18.1","NGBB-Chow control",0.109564030329765,0.707186013946667
"A_LPG18.1","Placebo-Chow control",0.0705481764228068,0.514913433919366
"A_LPG18.1","FMT_NGBB-FMT",0.999565502882266,0.99999999998091
"A_LPG18.1","NGBB-FMT",0.993202848780183,0.99999999998091
"A_LPG18.1","Placebo-FMT",0.975096650893981,0.99999999998091
"A_LPG18.1","NGBB-FMT_NGBB",0.999098353094343,0.99999999998091
"A_LPG18.1","Placebo-FMT_NGBB",0.991061657364798,0.99999999998091
"A_LPG18.1","Placebo-NGBB",0.99964605795098,0.99999999998091
"A_LPG20.4","FMT-Chow control",0.923787036364625,0.99999999998091
"A_LPG20.4","FMT_NGBB-Chow control",0.463199090847342,0.99999999998091
"A_LPG20.4","NGBB-Chow control",0.806908508740258,0.99999999998091
"A_LPG20.4","Placebo-Chow control",0.732631231111003,0.99999999998091
"A_LPG20.4","FMT_NGBB-FMT",0.969045722576368,0.99999999998091
"A_LPG20.4","NGBB-FMT",0.999881899637034,0.99999999998091
"A_LPG20.4","Placebo-FMT",0.998807663716249,0.99999999998091
"A_LPG20.4","NGBB-FMT_NGBB",0.981825724680619,0.99999999998091
"A_LPG20.4","Placebo-FMT_NGBB",0.993934469567064,0.99999999998091
"A_LPG20.4","Placebo-NGBB",0.999922331673607,0.99999999998091
"A_Sphingosine1P18.2","FMT-Chow control",0.979016961325143,0.99999999998091
"A_Sphingosine1P18.2","FMT_NGBB-Chow control",0.382323139058318,0.99999999998091
"A_Sphingosine1P18.2","NGBB-Chow control",0.987622417633808,0.99999999998091
"A_Sphingosine1P18.2","Placebo-Chow control",0.907443785943398,0.99999999998091
"A_Sphingosine1P18.2","FMT_NGBB-FMT",0.850680475777778,0.99999999998091
"A_Sphingosine1P18.2","NGBB-FMT",0.852521062333144,0.99999999998091
"A_Sphingosine1P18.2","Placebo-FMT",0.999655694762798,0.99999999998091
"A_Sphingosine1P18.2","NGBB-FMT_NGBB",0.159863304852705,0.908023571563363
"A_Sphingosine1P18.2","Placebo-FMT_NGBB",0.887623888459299,0.99999999998091
"A_Sphingosine1P18.2","Placebo-NGBB",0.655475076165107,0.99999999998091
"A_LPG14.0","FMT-Chow control",0.012034532460786,0.142408634119301
"A_LPG14.0","FMT_NGBB-Chow control",0.0077053392468297,0.0987640459819009
"A_LPG14.0","NGBB-Chow control",0.000104530877267472,0.00353413918380502
"A_LPG14.0","Placebo-Chow control",0.000937225644184414,0.0207946939803417
"A_LPG14.0","FMT_NGBB-FMT",0.99731950043556,0.99999999998091
"A_LPG14.0","NGBB-FMT",0.874014133020917,0.99999999998091
"A_LPG14.0","Placebo-FMT",0.996376302459224,0.99999999998091
"A_LPG14.0","NGBB-FMT_NGBB",0.579017628878604,0.99999999998091
"A_LPG14.0","Placebo-FMT_NGBB",0.931883430337465,0.99999999998091
"A_LPG14.0","Placebo-NGBB",0.96062362693618,0.99999999998091
"A_LPE22.6","FMT-Chow control",0.79263862546203,0.99999999998091
"A_LPE22.6","FMT_NGBB-Chow control",0.284376905544574,0.99999999998091
"A_LPE22.6","NGBB-Chow control",0.0437846056332954,0.379110609751704
"A_LPE22.6","Placebo-Chow control",0.0815410889852245,0.573209635440687
"A_LPE22.6","FMT_NGBB-FMT",0.973256666967756,0.99999999998091
"A_LPE22.6","NGBB-FMT",0.615169871117109,0.99999999998091
"A_LPE22.6","Placebo-FMT",0.755762762370417,0.99999999998091
"A_LPE22.6","NGBB-FMT_NGBB",0.872178371338632,0.99999999998091
"A_LPE22.6","Placebo-FMT_NGBB",0.957905753639768,0.99999999998091
"A_LPE22.6","Placebo-NGBB",0.998897519975782,0.99999999998091
"A_LPE16.1","FMT-Chow control",0.981716717133348,0.99999999998091
"A_LPE16.1","FMT_NGBB-Chow control",0.972952966462644,0.99999999998091
"A_LPE16.1","NGBB-Chow control",0.996851914501079,0.99999999998091
"A_LPE16.1","Placebo-Chow control",0.926288151611753,0.99999999998091
"A_LPE16.1","FMT_NGBB-FMT",0.810103924243328,0.99999999998091
"A_LPE16.1","NGBB-FMT",0.999195662043194,0.99999999998091
"A_LPE16.1","Placebo-FMT",0.999820017820826,0.99999999998091
"A_LPE16.1","NGBB-FMT_NGBB",0.87085659488866,0.99999999998091
"A_LPE16.1","Placebo-FMT_NGBB",0.607752577662116,0.99999999998091
"A_LPE16.1","Placebo-NGBB",0.990088465047376,0.99999999998091
"A_LPG20.3","FMT-Chow control",0.0233721226334335,0.227317905064901
"A_LPG20.3","FMT_NGBB-Chow control",0.0500735728260489,0.40752897341302
"A_LPG20.3","NGBB-Chow control",0.00707175118558268,0.0947347800332773
"A_LPG20.3","Placebo-Chow control",0.0197404787923242,0.197404787923242
"A_LPG20.3","FMT_NGBB-FMT",0.95523296544025,0.99999999998091
"A_LPG20.3","NGBB-FMT",0.99999999358241,0.99999999998091
"A_LPG20.3","Placebo-FMT",0.997810185041211,0.99999999998091
"A_LPG20.3","NGBB-FMT_NGBB",0.92513191042747,0.99999999998091
"A_LPG20.3","Placebo-FMT_NGBB",0.992316294629893,0.99999999998091
"A_LPG20.3","Placebo-NGBB",0.995832779991225,0.99999999998091
"A_LPI22.4","FMT-Chow control",0.998332245207316,0.99999999998091
"A_LPI22.4","FMT_NGBB-Chow control",0.874668080071158,0.99999999998091
"A_LPI22.4","NGBB-Chow control",0.999769020670777,0.99999999998091
"A_LPI22.4","Placebo-Chow control",0.999970248145156,0.99999999998091
"A_LPI22.4","FMT_NGBB-FMT",0.982872477659212,0.99999999998091
"A_LPI22.4","NGBB-FMT",0.991277891352973,0.99999999998091
"A_LPI22.4","Placebo-FMT",0.995105787606166,0.99999999998091
"A_LPI22.4","NGBB-FMT_NGBB",0.787908939369201,0.99999999998091
"A_LPI22.4","Placebo-FMT_NGBB",0.825398554246937,0.99999999998091
"A_LPI22.4","Placebo-NGBB",0.999993859211566,0.99999999998091
"A_LPG18.0","FMT-Chow control",0.0920172724906246,0.623801270451687
"A_LPG18.0","FMT_NGBB-Chow control",0.237765309496992,0.99999999998091
"A_LPG18.0","NGBB-Chow control",0.20342796668869,0.99999999998091
"A_LPG18.0","Placebo-Chow control",0.181183429316642,0.99999999998091
"A_LPG18.0","FMT_NGBB-FMT",0.936866838244865,0.99999999998091
"A_LPG18.0","NGBB-FMT",0.966432130203695,0.99999999998091
"A_LPG18.0","Placebo-FMT",0.975535583115009,0.99999999998091
"A_LPG18.0","NGBB-FMT_NGBB",0.999927303416325,0.99999999998091
"A_LPG18.0","Placebo-FMT_NGBB",0.99966281768453,0.99999999998091
"A_LPG18.0","Placebo-NGBB",0.999996681581691,0.99999999998091
"A_Sphinganine1P18.0","FMT-Chow control",0.88051527506873,0.99999999998091
"A_Sphinganine1P18.0","FMT_NGBB-Chow control",0.984068421096397,0.99999999998091
"A_Sphinganine1P18.0","NGBB-Chow control",0.715842765813526,0.99999999998091
"A_Sphinganine1P18.0","Placebo-Chow control",0.875737348422678,0.99999999998091
"A_Sphinganine1P18.0","FMT_NGBB-FMT",0.987864716547588,0.99999999998091
"A_Sphinganine1P18.0","NGBB-FMT",0.99978679956799,0.99999999998091
"A_Sphinganine1P18.0","Placebo-FMT",0.99997602261041,0.99999999998091
"A_Sphinganine1P18.0","NGBB-FMT_NGBB",0.940530911883693,0.99999999998091
"A_Sphinganine1P18.0","Placebo-FMT_NGBB",0.991783329004371,0.99999999998091
"A_Sphinganine1P18.0","Placebo-NGBB",0.997888745129454,0.99999999998091
"A_LPE20.4","FMT-Chow control",0.960791967912593,0.99999999998091
"A_LPE20.4","FMT_NGBB-Chow control",0.588307607184563,0.99999999998091
"A_LPE20.4","NGBB-Chow control",0.412678811486082,0.99999999998091
"A_LPE20.4","Placebo-Chow control",0.475852892429833,0.99999999998091
"A_LPE20.4","FMT_NGBB-FMT",0.974207344977015,0.99999999998091
"A_LPE20.4","NGBB-FMT",0.906222074542058,0.99999999998091
"A_LPE20.4","Placebo-FMT",0.935935518148586,0.99999999998091
"A_LPE20.4","NGBB-FMT_NGBB",0.997552335598368,0.99999999998091
"A_LPE20.4","Placebo-FMT_NGBB",0.999505427052918,0.99999999998091
"A_LPE20.4","Placebo-NGBB",0.999970528237842,0.99999999998091
"A_LPE20.3","FMT-Chow control",0.087818735151763,0.611287274095605
"A_LPE20.3","FMT_NGBB-Chow control",0.296123235755365,0.99999999998091
"A_LPE20.3","NGBB-Chow control",0.0635242997185709,0.474760555791424
"A_LPE20.3","Placebo-Chow control",0.0163517450746291,0.171890309915292
"A_LPE20.3","FMT_NGBB-FMT",0.892439561205569,0.99999999998091
"A_LPE20.3","NGBB-FMT",0.999748557546072,0.99999999998091
"A_LPE20.3","Placebo-FMT",0.998366075455661,0.99999999998091
"A_LPE20.3","NGBB-FMT_NGBB",0.921766713072828,0.99999999998091
"A_LPE20.3","Placebo-FMT_NGBB",0.648153361202193,0.99999999998091
"A_LPE20.3","Placebo-NGBB",0.983084738423001,0.99999999998091
"A_LPG16.1","FMT-Chow control",0.0365839934738159,0.329427320984895
"A_LPG16.1","FMT_NGBB-Chow control",0.0162389421688047,0.171890309915292
"A_LPG16.1","NGBB-Chow control",0.000252470080944311,0.00779364162915048
"A_LPG16.1","Placebo-Chow control",0.000559093459715165,0.0152675521691449
"A_LPG16.1","FMT_NGBB-FMT",0.999914030668829,0.99999999998091
"A_LPG16.1","NGBB-FMT",0.785152451159314,0.99999999998091
"A_LPG16.1","Placebo-FMT",0.886969796787432,0.99999999998091
"A_LPG16.1","NGBB-FMT_NGBB",0.582227068963425,0.99999999998091
"A_LPG16.1","Placebo-FMT_NGBB",0.736581889301086,0.99999999998091
"A_LPG16.1","Placebo-NGBB",0.999162149726556,0.99999999998091
"A_LPE14.0","FMT-Chow control",0.917114212557953,0.99999999998091
"A_LPE14.0","FMT_NGBB-Chow control",0.570298202025456,0.99999999998091
"A_LPE14.0","NGBB-Chow control",0.83203826402618,0.99999999998091
"A_LPE14.0","Placebo-Chow control",0.999733817183608,0.99999999998091
"A_LPE14.0","FMT_NGBB-FMT",0.99047323695846,0.99999999998091
"A_LPE14.0","NGBB-FMT",0.99998784984513,0.99999999998091
"A_LPE14.0","Placebo-FMT",0.853582306452926,0.99999999998091
"A_LPE14.0","NGBB-FMT_NGBB",0.992889469610079,0.99999999998091
"A_LPE14.0","Placebo-FMT_NGBB",0.453570806060923,0.99999999998091
"A_LPE14.0","Placebo-NGBB",0.733431214352491,0.99999999998091
"A_cLPA18.2","FMT-Chow control",0.00305534259055562,0.0514543016256295
"A_cLPA18.2","FMT_NGBB-Chow control",6.41895198749687e-06,0.000325532565080198
"A_cLPA18.2","NGBB-Chow control",0.0487278609525907,0.407020956192229
"A_cLPA18.2","Placebo-Chow control",0.0028685510348464,0.0509167808685236
"A_cLPA18.2","FMT_NGBB-FMT",0.797388287491909,0.99999999998091
"A_cLPA18.2","NGBB-FMT",0.663339050183466,0.99999999998091
"A_cLPA18.2","Placebo-FMT",0.992164884712838,0.99999999998091
"A_cLPA18.2","NGBB-FMT_NGBB",0.0505106333244306,0.40752897341302
"A_cLPA18.2","Placebo-FMT_NGBB",0.398404229438087,0.99999999998091
"A_cLPA18.2","Placebo-NGBB",0.83906157798063,0.99999999998091
"A_LPS22.4","FMT-Chow control",0.655040713191188,0.99999999998091
"A_LPS22.4","FMT_NGBB-Chow control",0.997987374518331,0.99999999998091
"A_LPS22.4","NGBB-Chow control",0.816910211174531,0.99999999998091
"A_LPS22.4","Placebo-Chow control",0.448000953778319,0.99999999998091
"A_LPS22.4","FMT_NGBB-FMT",0.798486442439185,0.99999999998091
"A_LPS22.4","NGBB-FMT",0.993840261925707,0.99999999998091
"A_LPS22.4","Placebo-FMT",0.999928744242092,0.99999999998091
"A_LPS22.4","NGBB-FMT_NGBB",0.931213552715042,0.99999999998091
"A_LPS22.4","Placebo-FMT_NGBB",0.616908493902523,0.99999999998091
"A_LPS22.4","Placebo-NGBB",0.971970244379979,0.99999999998091
"A_LPG22.6","FMT-Chow control",0.999711763765162,0.99999999998091
"A_LPG22.6","FMT_NGBB-Chow control",0.989576697517656,0.99999999998091
"A_LPG22.6","NGBB-Chow control",0.747296802863855,0.99999999998091
"A_LPG22.6","Placebo-Chow control",0.618638717051611,0.99999999998091
"A_LPG22.6","FMT_NGBB-FMT",0.999432829567857,0.99999999998091
"A_LPG22.6","NGBB-FMT",0.903987984884398,0.99999999998091
"A_LPG22.6","Placebo-FMT",0.82385635298284,0.99999999998091
"A_LPG22.6","NGBB-FMT_NGBB",0.940196259153288,0.99999999998091
"A_LPG22.6","Placebo-FMT_NGBB",0.863555252616645,0.99999999998091
"A_LPG22.6","Placebo-NGBB",0.999532442725531,0.99999999998091
"A_FA18.3_w6","FMT-Chow control",2.78666634190294e-05,0.00107954429824855
"A_FA18.3_w6","FMT_NGBB-Chow control",7.49494621921087e-09,1.33035295390993e-06
"A_FA18.3_w6","NGBB-Chow control",6.17316101125809e-07,4.8699381311036e-05
"A_FA18.3_w6","Placebo-Chow control",8.47358103794882e-06,0.000401082835796244
"A_FA18.3_w6","FMT_NGBB-FMT",0.665726251078733,0.99999999998091
"A_FA18.3_w6","NGBB-FMT",0.996810450291122,0.99999999998091
"A_FA18.3_w6","Placebo-FMT",0.997641657360146,0.99999999998091
"A_FA18.3_w6","NGBB-FMT_NGBB",0.789815328587709,0.99999999998091
"A_FA18.3_w6","Placebo-FMT_NGBB",0.330557805582622,0.99999999998091
"A_FA18.3_w6","Placebo-NGBB",0.941887103425733,0.99999999998091
"A_LPG16.0","FMT-Chow control",0.363408608623774,0.99999999998091
"A_LPG16.0","FMT_NGBB-Chow control",0.238457681019789,0.99999999998091
"A_LPG16.0","NGBB-Chow control",0.0129602712104044,0.148416009022373
"A_LPG16.0","Placebo-Chow control",0.0449489874622035,0.384503386724874
"A_LPG16.0","FMT_NGBB-FMT",0.999999802259598,0.99999999998091
"A_LPG16.0","NGBB-FMT",0.794915643630798,0.99999999998091
"A_LPG16.0","Placebo-FMT",0.955503144113523,0.99999999998091
"A_LPG16.0","NGBB-FMT_NGBB",0.672725603611824,0.99999999998091
"A_LPG16.0","Placebo-FMT_NGBB",0.914979649447576,0.99999999998091
"A_LPG16.0","Placebo-NGBB",0.989088488011402,0.99999999998091
"A_LPI20.4","FMT-Chow control",0.474386435321165,0.99999999998091
"A_LPI20.4","FMT_NGBB-Chow control",0.0710725584846449,0.514913433919366
"A_LPI20.4","NGBB-Chow control",0.156703665089333,0.901819738897928
"A_LPI20.4","Placebo-Chow control",0.23179564717788,0.99999999998091
"A_LPI20.4","FMT_NGBB-FMT",0.959399122207708,0.99999999998091
"A_LPI20.4","NGBB-FMT",0.994600275335736,0.99999999998091
"A_LPI20.4","Placebo-FMT",0.99951558707294,0.99999999998091
"A_LPI20.4","NGBB-FMT_NGBB",0.997713780978289,0.99999999998091
"A_LPI20.4","Placebo-FMT_NGBB",0.983900270644476,0.99999999998091
"A_LPI20.4","Placebo-NGBB",0.999575607583519,0.99999999998091
"A_cLPA20.4","FMT-Chow control",0.522982118515079,0.99999999998091
"A_cLPA20.4","FMT_NGBB-Chow control",0.000890740178174365,0.0204008234356064
"A_cLPA20.4","NGBB-Chow control",0.0166444517914933,0.171890309915292
"A_cLPA20.4","Placebo-Chow control",0.190224398937014,0.99999999998091
"A_cLPA20.4","FMT_NGBB-FMT",0.220383992461458,0.99999999998091
"A_cLPA20.4","NGBB-FMT",0.687039853126855,0.99999999998091
"A_cLPA20.4","Placebo-FMT",0.995080749489314,0.99999999998091
"A_cLPA20.4","NGBB-FMT_NGBB",0.88652219783385,0.99999999998091
"A_cLPA20.4","Placebo-FMT_NGBB",0.286214640380421,0.99999999998091
"A_cLPA20.4","Placebo-NGBB",0.832911265290273,0.99999999998091
"A_LPG18.2","FMT-Chow control",0.881323306620722,0.99999999998091
"A_LPG18.2","FMT_NGBB-Chow control",0.630393552329781,0.99999999998091
"A_LPG18.2","NGBB-Chow control",0.993366481565206,0.99999999998091
"A_LPG18.2","Placebo-Chow control",0.994016449778982,0.99999999998091
"A_LPG18.2","FMT_NGBB-FMT",0.99865287172222,0.99999999998091
"A_LPG18.2","NGBB-FMT",0.979184314807552,0.99999999998091
"A_LPG18.2","Placebo-FMT",0.977829381197278,0.99999999998091
"A_LPG18.2","NGBB-FMT_NGBB",0.865915298209435,0.99999999998091
"A_LPG18.2","Placebo-FMT_NGBB",0.860971631857979,0.99999999998091
"A_LPG18.2","Placebo-NGBB",0.999999996394244,0.99999999998091
