rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is	class	aliquot
6.4	2026-05-20 13:00:04	1779274804	PC 18:1_18:2	PC	368442.0	IS PC 15:0_18:1(d7)	335510.0	batch_1	sample	6.4	PC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	PC 18:1_18:2	PC	326991.0	IS PC 15:0_18:1(d7)	392029.0	batch_1	sample	7.4	PC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	PC 18:1_18:2	PC	411899.0	IS PC 15:0_18:1(d7)	345056.0	batch_1	sample	8.4	PC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	PC 18:1_18:2	PC	259838.0	IS PC 15:0_18:1(d7)	338532.0	batch_1	sample	9.4	PC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	PC 18:1_18:2	PC	588269.0	IS PC 15:0_18:1(d7)	317928.0	batch_1	sample	10.4	PC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	PC 18:1_18:2	PC	620002.0	IS PC 15:0_18:1(d7)	328561.0	batch_1	sample	11.4	PC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	PC 18:1_18:2	PC	362964.0	IS PC 15:0_18:1(d7)	384318.0	batch_1	sample	12.4	PC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	PC 18:1_18:2	PC	565781.0	IS PC 15:0_18:1(d7)	294521.0	batch_1	sample	13.4	PC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	PC 18:1_18:2	PC	544796.0	IS PC 15:0_18:1(d7)	364384.0	batch_1	LQC	14.4	PC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	PC 18:1_18:2	PC	484277.0	IS PC 15:0_18:1(d7)	358227.0	batch_1	SQC	15.4	PC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	PC 18:1_18:2	PC	307159.0	IS PC 15:0_18:1(d7)	385248.0	batch_1	sample	16.4	PC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	PC 18:1_18:2	PC	397355.0	IS PC 15:0_18:1(d7)	399552.0	batch_1	sample	17.4	PC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	PC 18:1_18:2	PC	346107.0	IS PC 15:0_18:1(d7)	341709.0	batch_1	sample	18.4	PC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	PC 18:1_18:2	PC	247828.0	IS PC 15:0_18:1(d7)	322496.0	batch_1	sample	19.4	PC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	PC 18:1_18:2	PC	246024.0	IS PC 15:0_18:1(d7)	483455.0	batch_1	sample	20.4	PC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	PC 18:1_18:2	PC	329685.0	IS PC 15:0_18:1(d7)	319667.0	batch_1	sample	21.4	PC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	PC 18:1_18:2	PC	339842.0	IS PC 15:0_18:1(d7)	309595.0	batch_1	sample	22.4	PC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	PC 18:1_18:2	PC	350976.0	IS PC 15:0_18:1(d7)	423566.0	batch_1	sample	23.4	PC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	PC 18:1_18:2	PC	535440.0	IS PC 15:0_18:1(d7)	386935.0	batch_1	LQC	24.4	PC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	PC 18:1_18:2	PC	362475.0	IS PC 15:0_18:1(d7)	325280.0	batch_1	SQC	25.4	PC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	PC 18:1_18:2	PC	240231.0	IS PC 15:0_18:1(d7)	251927.0	batch_1	sample	26.4	PC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	PC 18:1_18:2	PC	327344.0	IS PC 15:0_18:1(d7)	353073.0	batch_1	sample	27.4	PC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	PC 18:1_18:2	PC	684957.0	IS PC 15:0_18:1(d7)	288316.0	batch_1	sample	28.4	PC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	PC 18:1_18:2	PC	393676.0	IS PC 15:0_18:1(d7)	360645.0	batch_1	sample	29.4	PC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	PC 18:1_18:2	PC	328939.0	IS PC 15:0_18:1(d7)	437056.0	batch_1	sample	30.4	PC	2312ALU_0021_A1
31.4	2026-05-20 13:25:04	1779276304	PC 18:1_18:2	PC	375810.0	IS PC 15:0_18:1(d7)	342998.0	batch_1	sample	31.4	PC	2312ALU_0022_A1
32.4	2026-05-20 13:26:04	1779276364	PC 18:1_18:2	PC	507552.0	IS PC 15:0_18:1(d7)	349063.0	batch_1	sample	32.4	PC	2312ALU_0023_A1
33.4	2026-05-20 13:27:04	1779276424	PC 18:1_18:2	PC	589997.0	IS PC 15:0_18:1(d7)	396418.0	batch_1	sample	33.4	PC	2312ALU_0024_A1
34.4	2026-05-20 13:28:04	1779276484	PC 18:1_18:2	PC	525969.0	IS PC 15:0_18:1(d7)	397280.0	batch_1	LQC	34.4	PC	2312ALU_0001LQC_D1
35.4	2026-05-20 13:29:04	1779276544	PC 18:1_18:2	PC	385612.0	IS PC 15:0_18:1(d7)	336125.0	batch_1	SQC	35.4	PC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	PC 18:1_18:2	PC	499558.0	IS PC 15:0_18:1(d7)	368181.0	batch_1	sample	36.4	PC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	PC 18:1_18:2	PC	427078.0	IS PC 15:0_18:1(d7)	333590.0	batch_1	sample	37.4	PC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	PC 18:1_18:2	PC	173682.0	IS PC 15:0_18:1(d7)	436354.0	batch_1	sample	38.4	PC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	PC 18:1_18:2	PC	385241.0	IS PC 15:0_18:1(d7)	348970.0	batch_1	sample	39.4	PC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	PC 18:1_18:2	PC	525917.0	IS PC 15:0_18:1(d7)	334547.0	batch_1	sample	40.4	PC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	PC 18:1_18:2	PC	622493.0	IS PC 15:0_18:1(d7)	367513.0	batch_1	sample	41.4	PC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	PC 18:1_18:2	PC	500883.0	IS PC 15:0_18:1(d7)	299417.0	batch_1	sample	42.4	PC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	PC 18:1_18:2	PC	542904.0	IS PC 15:0_18:1(d7)	379529.0	batch_1	sample	43.4	PC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	PC 18:1_18:2	PC	533853.0	IS PC 15:0_18:1(d7)	419914.0	batch_1	LQC	44.4	PC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	PC 18:1_18:2	PC	437211.0	IS PC 15:0_18:1(d7)	389427.0	batch_1	SQC	45.4	PC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	PC 18:1_18:2	PC	541907.0	IS PC 15:0_18:1(d7)	356498.0	batch_1	sample	46.4	PC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	PC 18:1_18:2	PC	386302.0	IS PC 15:0_18:1(d7)	344881.0	batch_1	sample	47.4	PC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	PC 18:1_18:2	PC	497863.0	IS PC 15:0_18:1(d7)	301790.0	batch_1	sample	48.4	PC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	PC 18:1_18:2	PC	423214.0	IS PC 15:0_18:1(d7)	454167.0	batch_1	sample	49.4	PC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	PC 18:1_18:2	PC	345216.0	IS PC 15:0_18:1(d7)	351777.0	batch_1	sample	50.4	PC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	PC 18:1_18:2	PC	474715.0	IS PC 15:0_18:1(d7)	368358.0	batch_1	sample	51.4	PC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	PC 18:1_18:2	PC	267815.0	IS PC 15:0_18:1(d7)	330666.0	batch_1	sample	52.4	PC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	PC 18:1_18:2	PC	409120.0	IS PC 15:0_18:1(d7)	400857.0	batch_1	sample	53.4	PC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	PC 18:1_18:2	PC	501467.0	IS PC 15:0_18:1(d7)	398861.0	batch_1	LQC	54.4	PC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	PC 18:1_18:2	PC	426867.0	IS PC 15:0_18:1(d7)	359265.0	batch_1	SQC	55.4	PC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	PC 18:1_18:2	PC	374646.0	IS PC 15:0_18:1(d7)	369887.0	batch_1	sample	56.4	PC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	PC 18:1_18:2	PC	524482.0	IS PC 15:0_18:1(d7)	337646.0	batch_1	sample	57.4	PC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	PC 18:1_18:2	PC	470053.0	IS PC 15:0_18:1(d7)	378035.0	batch_1	sample	58.4	PC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	PC 18:1_18:2	PC	256674.0	IS PC 15:0_18:1(d7)	270679.0	batch_1	sample	59.4	PC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	PC 18:1_18:2	PC	603380.0	IS PC 15:0_18:1(d7)	374826.0	batch_1	sample	60.4	PC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	PC 18:1_18:2	PC	496601.0	IS PC 15:0_18:1(d7)	340986.0	batch_1	sample	61.4	PC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	PC 18:1_18:2	PC	357635.0	IS PC 15:0_18:1(d7)	382537.0	batch_1	sample	62.4	PC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	PC 18:1_18:2	PC	415656.0	IS PC 15:0_18:1(d7)	381207.0	batch_1	sample	63.4	PC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	PC 18:1_18:2	PC	489141.0	IS PC 15:0_18:1(d7)	407467.0	batch_1	LQC	64.4	PC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	PC 18:1_18:2	PC	465056.0	IS PC 15:0_18:1(d7)	314568.0	batch_1	SQC	65.4	PC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	PC 18:1_18:2	PC	2814.0	IS PC 15:0_18:1(d7)	2056.0	batch_1	BLANK	66.4	PC	2312ALU_0001BLANK_B1
3.4	2026-05-20 12:57:04	1779274624	PC 16:0_20:2	PC	50.0	IS PC 15:0_18:1(d7)	52.0	batch_1	BLANK	3.4	PC	2312ALU_0001BLANK_A1
4.4	2026-05-20 12:58:04	1779274684	PC 16:0_20:2	PC	54773.0	IS PC 15:0_18:1(d7)	407137.0	batch_1	LQC	4.4	PC	2312ALU_0001LQC_A1
5.4	2026-05-20 12:59:04	1779274744	PC 16:0_20:2	PC	75987.0	IS PC 15:0_18:1(d7)	312570.0	batch_1	SQC	5.4	PC	2312ALU_0001SQC_A1
6.4	2026-05-20 13:00:04	1779274804	PC 16:0_20:2	PC	71283.0	IS PC 15:0_18:1(d7)	335510.0	batch_1	sample	6.4	PC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	PC 16:0_20:2	PC	61248.0	IS PC 15:0_18:1(d7)	392029.0	batch_1	sample	7.4	PC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	PC 16:0_20:2	PC	72338.0	IS PC 15:0_18:1(d7)	345056.0	batch_1	sample	8.4	PC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	PC 16:0_20:2	PC	52689.0	IS PC 15:0_18:1(d7)	338532.0	batch_1	sample	9.4	PC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	PC 16:0_20:2	PC	80586.0	IS PC 15:0_18:1(d7)	317928.0	batch_1	sample	10.4	PC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	PC 16:0_20:2	PC	98164.0	IS PC 15:0_18:1(d7)	328561.0	batch_1	sample	11.4	PC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	PC 16:0_20:2	PC	74222.0	IS PC 15:0_18:1(d7)	384318.0	batch_1	sample	12.4	PC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	PC 16:0_20:2	PC	65306.0	IS PC 15:0_18:1(d7)	294521.0	batch_1	sample	13.4	PC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	PC 16:0_20:2	PC	65179.0	IS PC 15:0_18:1(d7)	364384.0	batch_1	LQC	14.4	PC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	PC 16:0_20:2	PC	86935.0	IS PC 15:0_18:1(d7)	358227.0	batch_1	SQC	15.4	PC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	PC 16:0_20:2	PC	56529.0	IS PC 15:0_18:1(d7)	385248.0	batch_1	sample	16.4	PC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	PC 16:0_20:2	PC	64116.0	IS PC 15:0_18:1(d7)	399552.0	batch_1	sample	17.4	PC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	PC 16:0_20:2	PC	75394.0	IS PC 15:0_18:1(d7)	341709.0	batch_1	sample	18.4	PC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	PC 16:0_20:2	PC	79000.0	IS PC 15:0_18:1(d7)	322496.0	batch_1	sample	19.4	PC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	PC 16:0_20:2	PC	38657.0	IS PC 15:0_18:1(d7)	483455.0	batch_1	sample	20.4	PC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	PC 16:0_20:2	PC	71258.0	IS PC 15:0_18:1(d7)	319667.0	batch_1	sample	21.4	PC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	PC 16:0_20:2	PC	66448.0	IS PC 15:0_18:1(d7)	309595.0	batch_1	sample	22.4	PC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	PC 16:0_20:2	PC	49819.0	IS PC 15:0_18:1(d7)	423566.0	batch_1	sample	23.4	PC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	PC 16:0_20:2	PC	63815.0	IS PC 15:0_18:1(d7)	386935.0	batch_1	LQC	24.4	PC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	PC 16:0_20:2	PC	82470.0	IS PC 15:0_18:1(d7)	325280.0	batch_1	SQC	25.4	PC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	PC 16:0_20:2	PC	105813.0	IS PC 15:0_18:1(d7)	251927.0	batch_1	sample	26.4	PC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	PC 16:0_20:2	PC	62647.0	IS PC 15:0_18:1(d7)	353073.0	batch_1	sample	27.4	PC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	PC 16:0_20:2	PC	190627.0	IS PC 15:0_18:1(d7)	288316.0	batch_1	sample	28.4	PC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	PC 16:0_20:2	PC	85938.0	IS PC 15:0_18:1(d7)	360645.0	batch_1	sample	29.4	PC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	PC 16:0_20:2	PC	52201.0	IS PC 15:0_18:1(d7)	437056.0	batch_1	sample	30.4	PC	2312ALU_0021_A1
31.4	2026-05-20 13:25:04	1779276304	PC 16:0_20:2	PC	75543.0	IS PC 15:0_18:1(d7)	342998.0	batch_1	sample	31.4	PC	2312ALU_0022_A1
32.4	2026-05-20 13:26:04	1779276364	PC 16:0_20:2	PC	115064.0	IS PC 15:0_18:1(d7)	349063.0	batch_1	sample	32.4	PC	2312ALU_0023_A1
33.4	2026-05-20 13:27:04	1779276424	PC 16:0_20:2	PC	74593.0	IS PC 15:0_18:1(d7)	396418.0	batch_1	sample	33.4	PC	2312ALU_0024_A1
34.4	2026-05-20 13:28:04	1779276484	PC 16:0_20:2	PC	68457.0	IS PC 15:0_18:1(d7)	397280.0	batch_1	LQC	34.4	PC	2312ALU_0001LQC_D1
35.4	2026-05-20 13:29:04	1779276544	PC 16:0_20:2	PC	77172.0	IS PC 15:0_18:1(d7)	336125.0	batch_1	SQC	35.4	PC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	PC 16:0_20:2	PC	91475.0	IS PC 15:0_18:1(d7)	368181.0	batch_1	sample	36.4	PC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	PC 16:0_20:2	PC	78540.0	IS PC 15:0_18:1(d7)	333590.0	batch_1	sample	37.4	PC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	PC 16:0_20:2	PC	34875.0	IS PC 15:0_18:1(d7)	436354.0	batch_1	sample	38.4	PC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	PC 16:0_20:2	PC	81248.0	IS PC 15:0_18:1(d7)	348970.0	batch_1	sample	39.4	PC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	PC 16:0_20:2	PC	115040.0	IS PC 15:0_18:1(d7)	334547.0	batch_1	sample	40.4	PC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	PC 16:0_20:2	PC	103141.0	IS PC 15:0_18:1(d7)	367513.0	batch_1	sample	41.4	PC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	PC 16:0_20:2	PC	108761.0	IS PC 15:0_18:1(d7)	299417.0	batch_1	sample	42.4	PC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	PC 16:0_20:2	PC	65914.0	IS PC 15:0_18:1(d7)	379529.0	batch_1	sample	43.4	PC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	PC 16:0_20:2	PC	67278.0	IS PC 15:0_18:1(d7)	419914.0	batch_1	LQC	44.4	PC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	PC 16:0_20:2	PC	79410.0	IS PC 15:0_18:1(d7)	389427.0	batch_1	SQC	45.4	PC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	PC 16:0_20:2	PC	90446.0	IS PC 15:0_18:1(d7)	356498.0	batch_1	sample	46.4	PC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	PC 16:0_20:2	PC	74856.0	IS PC 15:0_18:1(d7)	344881.0	batch_1	sample	47.4	PC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	PC 16:0_20:2	PC	99313.0	IS PC 15:0_18:1(d7)	301790.0	batch_1	sample	48.4	PC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	PC 16:0_20:2	PC	66438.0	IS PC 15:0_18:1(d7)	454167.0	batch_1	sample	49.4	PC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	PC 16:0_20:2	PC	80841.0	IS PC 15:0_18:1(d7)	351777.0	batch_1	sample	50.4	PC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	PC 16:0_20:2	PC	73941.0	IS PC 15:0_18:1(d7)	368358.0	batch_1	sample	51.4	PC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	PC 16:0_20:2	PC	73761.0	IS PC 15:0_18:1(d7)	330666.0	batch_1	sample	52.4	PC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	PC 16:0_20:2	PC	52100.0	IS PC 15:0_18:1(d7)	400857.0	batch_1	sample	53.4	PC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	PC 16:0_20:2	PC	64853.0	IS PC 15:0_18:1(d7)	398861.0	batch_1	LQC	54.4	PC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	PC 16:0_20:2	PC	79475.0	IS PC 15:0_18:1(d7)	359265.0	batch_1	SQC	55.4	PC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	PC 16:0_20:2	PC	65944.0	IS PC 15:0_18:1(d7)	369887.0	batch_1	sample	56.4	PC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	PC 16:0_20:2	PC	85884.0	IS PC 15:0_18:1(d7)	337646.0	batch_1	sample	57.4	PC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	PC 16:0_20:2	PC	88451.0	IS PC 15:0_18:1(d7)	378035.0	batch_1	sample	58.4	PC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	PC 16:0_20:2	PC	79805.0	IS PC 15:0_18:1(d7)	270679.0	batch_1	sample	59.4	PC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	PC 16:0_20:2	PC	60322.0	IS PC 15:0_18:1(d7)	374826.0	batch_1	sample	60.4	PC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	PC 16:0_20:2	PC	119066.0	IS PC 15:0_18:1(d7)	340986.0	batch_1	sample	61.4	PC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	PC 16:0_20:2	PC	65736.0	IS PC 15:0_18:1(d7)	382537.0	batch_1	sample	62.4	PC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	PC 16:0_20:2	PC	60541.0	IS PC 15:0_18:1(d7)	381207.0	batch_1	sample	63.4	PC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	PC 16:0_20:2	PC	60199.0	IS PC 15:0_18:1(d7)	407467.0	batch_1	LQC	64.4	PC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	PC 16:0_20:2	PC	81689.0	IS PC 15:0_18:1(d7)	314568.0	batch_1	SQC	65.4	PC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	PC 16:0_20:2	PC	103.0	IS PC 15:0_18:1(d7)	2056.0	batch_1	BLANK	66.4	PC	2312ALU_0001BLANK_B1
3.4	2026-05-20 12:57:04	1779274624	PC 18:0_18:2	PC	620.0	IS PC 15:0_18:1(d7)	52.0	batch_1	BLANK	3.4	PC	2312ALU_0001BLANK_A1
4.4	2026-05-20 12:58:04	1779274684	PC 18:0_18:2	PC	2148431.0	IS PC 15:0_18:1(d7)	407137.0	batch_1	LQC	4.4	PC	2312ALU_0001LQC_A1
5.4	2026-05-20 12:59:04	1779274744	PC 18:0_18:2	PC	2054961.0	IS PC 15:0_18:1(d7)	312570.0	batch_1	SQC	5.4	PC	2312ALU_0001SQC_A1
6.4	2026-05-20 13:00:04	1779274804	PC 18:0_18:2	PC	1582429.0	IS PC 15:0_18:1(d7)	335510.0	batch_1	sample	6.4	PC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	PC 18:0_18:2	PC	1641151.0	IS PC 15:0_18:1(d7)	392029.0	batch_1	sample	7.4	PC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	PC 18:0_18:2	PC	2110411.0	IS PC 15:0_18:1(d7)	345056.0	batch_1	sample	8.4	PC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	PC 18:0_18:2	PC	2116081.0	IS PC 15:0_18:1(d7)	338532.0	batch_1	sample	9.4	PC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	PC 18:0_18:2	PC	2155556.0	IS PC 15:0_18:1(d7)	317928.0	batch_1	sample	10.4	PC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	PC 18:0_18:2	PC	3142036.0	IS PC 15:0_18:1(d7)	328561.0	batch_1	sample	11.4	PC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	PC 18:0_18:2	PC	1732549.0	IS PC 15:0_18:1(d7)	384318.0	batch_1	sample	12.4	PC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	PC 18:0_18:2	PC	1940806.0	IS PC 15:0_18:1(d7)	294521.0	batch_1	sample	13.4	PC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	PC 18:0_18:2	PC	2460146.0	IS PC 15:0_18:1(d7)	364384.0	batch_1	LQC	14.4	PC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	PC 18:0_18:2	PC	2283346.0	IS PC 15:0_18:1(d7)	358227.0	batch_1	SQC	15.4	PC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	PC 18:0_18:2	PC	1510872.0	IS PC 15:0_18:1(d7)	385248.0	batch_1	sample	16.4	PC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	PC 18:0_18:2	PC	1582335.0	IS PC 15:0_18:1(d7)	399552.0	batch_1	sample	17.4	PC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	PC 18:0_18:2	PC	2036446.0	IS PC 15:0_18:1(d7)	341709.0	batch_1	sample	18.4	PC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	PC 18:0_18:2	PC	1517874.0	IS PC 15:0_18:1(d7)	322496.0	batch_1	sample	19.4	PC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	PC 18:0_18:2	PC	965585.0	IS PC 15:0_18:1(d7)	483455.0	batch_1	sample	20.4	PC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	PC 18:0_18:2	PC	2076767.0	IS PC 15:0_18:1(d7)	319667.0	batch_1	sample	21.4	PC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	PC 18:0_18:2	PC	1699507.0	IS PC 15:0_18:1(d7)	309595.0	batch_1	sample	22.4	PC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	PC 18:0_18:2	PC	1642431.0	IS PC 15:0_18:1(d7)	423566.0	batch_1	sample	23.4	PC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	PC 18:0_18:2	PC	2260345.0	IS PC 15:0_18:1(d7)	386935.0	batch_1	LQC	24.4	PC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	PC 18:0_18:2	PC	1962277.0	IS PC 15:0_18:1(d7)	325280.0	batch_1	SQC	25.4	PC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	PC 18:0_18:2	PC	1359654.0	IS PC 15:0_18:1(d7)	251927.0	batch_1	sample	26.4	PC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	PC 18:0_18:2	PC	1254856.0	IS PC 15:0_18:1(d7)	353073.0	batch_1	sample	27.4	PC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	PC 18:0_18:2	PC	2984464.0	IS PC 15:0_18:1(d7)	288316.0	batch_1	sample	28.4	PC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	PC 18:0_18:2	PC	2141327.0	IS PC 15:0_18:1(d7)	360645.0	batch_1	sample	29.4	PC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	PC 18:0_18:2	PC	1870213.0	IS PC 15:0_18:1(d7)	437056.0	batch_1	sample	30.4	PC	2312ALU_0021_A1
